Recommended,Strategy,Type,Equity %,Tax-Managed,Yield,Minimum,ID,Strategy Type,Strategy Subtype,IC Status,Expense Ratio,Blended,Private Markets
TRUE,Multifactor 30 TM (ETF),Multifactor Series,30,TRUE,2.4640206,33000,1072,Risk-Based,Multifactor,Recommended,0.0872197,FALSE,FALSE
TRUE,"Multifactor 30 TM (ETF, All Weather)",Multifactor Series,30,TRUE,2.8931526,60000,1074,Risk-Based,Multifactor,Recommended,0.1941148,FALSE,TRUE
TRUE,"Multifactor 30 TM (ETF, N7YMUN)",Multifactor Series,30,TRUE,0,286000,1088,Risk-Based,Multifactor,Recommended,0.1008697,FALSE,FALSE
TRUE,"Multifactor 30 TM (ETF, QUSLGVMQ)",Multifactor Series,30,TRUE,0,556000,1096,Risk-Based,Multifactor,Recommended,0.0971201,FALSE,FALSE
TRUE,"Multifactor 30 TM (ETF, QUSLGVMQ, N7YMUN)",Multifactor Series,30,TRUE,0,556000,1099,Risk-Based,Multifactor,Recommended,0.1107701,FALSE,FALSE
TRUE,Multifactor 40 (ETF),Multifactor Series,40,FALSE,2.7868652,25000,1108,Risk-Based,Multifactor,Recommended,0.088213,FALSE,FALSE
TRUE,"Multifactor 40 (ETF, All Weather)",Multifactor Series,40,FALSE,3.3592001,46000,1114,Risk-Based,Multifactor,Recommended,0.2307602,FALSE,TRUE
TRUE,"Multifactor 40 (ETF, B5YCRP)",Multifactor Series,40,FALSE,0,278000,1116,Risk-Based,Multifactor,Recommended,0.108193,FALSE,FALSE
TRUE,"Multifactor 40 (ETF, QUSLGVMQ)",Multifactor Series,40,FALSE,0,417000,1138,Risk-Based,Multifactor,Recommended,0.1014135,FALSE,FALSE
TRUE,"Multifactor 40 (ETF, QUSLGVMQ, B5YCRP)",Multifactor Series,40,FALSE,0,417000,1141,Risk-Based,Multifactor,Recommended,0.1213935,FALSE,FALSE
TRUE,Multifactor 40 TM (ETF),Multifactor Series,40,TRUE,2.3132422,25000,1150,Risk-Based,Multifactor,Recommended,0.098293,FALSE,FALSE
TRUE,"Multifactor 40 TM (ETF, All Weather)",Multifactor Series,40,TRUE,2.885411,46000,1152,Risk-Based,Multifactor,Recommended,0.2408182,FALSE,TRUE
TRUE,"Multifactor 40 TM (ETF, N7YMUN)",Multifactor Series,40,TRUE,0,334000,1166,Risk-Based,Multifactor,Recommended,0.109993,FALSE,FALSE
TRUE,"Multifactor 40 TM (ETF, QUSLGVMQ)",Multifactor Series,40,TRUE,0,417000,1174,Risk-Based,Multifactor,Recommended,0.1114935,FALSE,FALSE
TRUE,"Multifactor 40 TM (ETF, QUSLGVMQ, N7YMUN)",Multifactor Series,40,TRUE,0,417000,1177,Risk-Based,Multifactor,Recommended,0.1231935,FALSE,FALSE
TRUE,Multifactor 50 (ETF),Multifactor Series,50,FALSE,2.5571496,20000,1186,Risk-Based,Multifactor,Recommended,0.1009662,FALSE,FALSE
TRUE,"Multifactor 50 (ETF, All Weather)",Multifactor Series,50,FALSE,3.2722105,37000,1192,Risk-Based,Multifactor,Recommended,0.2791042,FALSE,TRUE
TRUE,"Multifactor 50 (ETF, B5YCRP)",Multifactor Series,50,FALSE,0,334000,1194,Risk-Based,Multifactor,Recommended,0.1176162,FALSE,FALSE
TRUE,"Multifactor 50 (ETF, QUSLGVMQ)",Multifactor Series,50,FALSE,0,334000,1216,Risk-Based,Multifactor,Recommended,0.1174668,FALSE,FALSE
TRUE,"Multifactor 50 (ETF, QUSLGVMQ, B5YCRP)",Multifactor Series,50,FALSE,0,334000,1219,Risk-Based,Multifactor,Recommended,0.1341168,FALSE,FALSE
TRUE,Multifactor 50 TM (ETF),Multifactor Series,50,TRUE,2.1624637,20000,1228,Risk-Based,Multifactor,Recommended,0.1093662,FALSE,FALSE
TRUE,"Multifactor 50 TM (ETF, All Weather)",Multifactor Series,50,TRUE,2.8776781,37000,1230,Risk-Based,Multifactor,Recommended,0.2875233,FALSE,TRUE
TRUE,"Multifactor 50 TM (ETF, N7YMUN)",Multifactor Series,50,TRUE,0,400000,1244,Risk-Based,Multifactor,Recommended,0.1191162,FALSE,FALSE
TRUE,"Multifactor 50 TM (ETF, QUSLGVMQ)",Multifactor Series,50,TRUE,0,334000,1252,Risk-Based,Multifactor,Recommended,0.1258668,FALSE,FALSE
TRUE,"Multifactor 50 TM (ETF, QUSLGVMQ, N7YMUN)",Multifactor Series,50,TRUE,0,400000,1255,Risk-Based,Multifactor,Recommended,0.1356168,FALSE,FALSE
TRUE,Multifactor 60 (ETF),Multifactor Series,60,FALSE,2.3274339,17000,1264,Risk-Based,Multifactor,Recommended,0.1137195,FALSE,FALSE
TRUE,"Multifactor 60 (ETF, All Weather)",Multifactor Series,60,FALSE,3.1856979,30000,1270,Risk-Based,Multifactor,Recommended,0.3275096,FALSE,TRUE
TRUE,"Multifactor 60 (ETF, B5YCRP)",Multifactor Series,60,FALSE,0,417000,1272,Risk-Based,Multifactor,Recommended,0.1270395,FALSE,FALSE
TRUE,"Multifactor 60 (ETF, QUSLGVMQ)",Multifactor Series,60,FALSE,0,278000,1294,Risk-Based,Multifactor,Recommended,0.1335202,FALSE,FALSE
TRUE,"Multifactor 60 (ETF, QUSLGVMQ, B5YCRP)",Multifactor Series,60,FALSE,0,417000,1297,Risk-Based,Multifactor,Recommended,0.1468402,FALSE,FALSE
TRUE,Multifactor 60 TM (ETF),Multifactor Series,60,TRUE,2.0116852,17000,1306,Risk-Based,Multifactor,Recommended,0.1204395,FALSE,FALSE
TRUE,"Multifactor 60 TM (ETF, All Weather)",Multifactor Series,60,TRUE,2.8699492,30000,1308,Risk-Based,Multifactor,Recommended,0.3342296,FALSE,TRUE
TRUE,"Multifactor 60 TM (ETF, N7YMUN)",Multifactor Series,60,TRUE,0,500000,1322,Risk-Based,Multifactor,Recommended,0.1282395,FALSE,FALSE
TRUE,"Multifactor 60 TM (ETF, QUSLGVMQ)",Multifactor Series,60,TRUE,0,278000,1330,Risk-Based,Multifactor,Recommended,0.1402402,FALSE,FALSE
TRUE,"Multifactor 60 TM (ETF, QUSLGVMQ, N7YMUN)",Multifactor Series,60,TRUE,0,500000,1333,Risk-Based,Multifactor,Recommended,0.1480402,FALSE,FALSE
TRUE,Multifactor 70 (ETF),Multifactor Series,70,FALSE,2.0977183,14000,1342,Risk-Based,Multifactor,Recommended,0.1264727,FALSE,FALSE
TRUE,"Multifactor 70 (ETF, All Weather)",Multifactor Series,70,FALSE,3.0991852,26000,1348,Risk-Based,Multifactor,Recommended,0.3759151,FALSE,TRUE
TRUE,"Multifactor 70 (ETF, B5YCRP)",Multifactor Series,70,FALSE,0,556000,1350,Risk-Based,Multifactor,Recommended,0.1364627,FALSE,FALSE
TRUE,"Multifactor 70 (ETF, QUSLGVMQ)",Multifactor Series,70,FALSE,0,239000,1372,Risk-Based,Multifactor,Recommended,0.1495736,FALSE,FALSE
TRUE,"Multifactor 70 (ETF, QUSLGVMQ, B5YCRP)",Multifactor Series,70,FALSE,0,556000,1375,Risk-Based,Multifactor,Recommended,0.1595636,FALSE,FALSE
TRUE,Multifactor 70 TM (ETF),Multifactor Series,70,TRUE,1.8609068,14000,1384,Risk-Based,Multifactor,Recommended,0.1315127,FALSE,FALSE
TRUE,"Multifactor 70 TM (ETF, All Weather)",Multifactor Series,70,TRUE,2.8623737,26000,1386,Risk-Based,Multifactor,Recommended,0.3809551,FALSE,TRUE
TRUE,"Multifactor 70 TM (ETF, N7YMUN)",Multifactor Series,70,TRUE,0,667000,1400,Risk-Based,Multifactor,Recommended,0.1373627,FALSE,FALSE
TRUE,"Multifactor 70 TM (ETF, QUSLGVMQ)",Multifactor Series,70,TRUE,0,239000,1408,Risk-Based,Multifactor,Recommended,0.1546136,FALSE,FALSE
TRUE,"Multifactor 70 TM (ETF, QUSLGVMQ, N7YMUN)",Multifactor Series,70,TRUE,0,667000,1411,Risk-Based,Multifactor,Recommended,0.1604636,FALSE,FALSE
TRUE,Multifactor 80 (ETF),Multifactor Series,80,FALSE,1.8680027,13000,1420,Risk-Based,Multifactor,Recommended,0.139226,FALSE,FALSE
TRUE,"Multifactor 80 (ETF, All Weather)",Multifactor Series,80,FALSE,3.0121956,23000,1426,Risk-Based,Multifactor,Recommended,0.424259,FALSE,TRUE
TRUE,"Multifactor 80 (ETF, B5YCRP)",Multifactor Series,80,FALSE,0,834000,1428,Risk-Based,Multifactor,Recommended,0.145886,FALSE,FALSE
TRUE,"Multifactor 80 (ETF, QUSLGVMQ)",Multifactor Series,80,FALSE,0,209000,1450,Risk-Based,Multifactor,Recommended,0.1656269,FALSE,FALSE
TRUE,"Multifactor 80 (ETF, QUSLGVMQ, B5YCRP)",Multifactor Series,80,FALSE,0,834000,1453,Risk-Based,Multifactor,Recommended,0.1722869,FALSE,FALSE
TRUE,Multifactor 80 TM (ETF),Multifactor Series,80,TRUE,1.7101283,13000,1462,Risk-Based,Multifactor,Recommended,0.142586,FALSE,FALSE
TRUE,"Multifactor 80 TM (ETF, All Weather)",Multifactor Series,80,TRUE,2.8543213,23000,1464,Risk-Based,Multifactor,Recommended,0.427619,FALSE,TRUE
TRUE,"Multifactor 80 TM (ETF, N7YMUN)",Multifactor Series,80,TRUE,0,1000000,1478,Risk-Based,Multifactor,Recommended,0.146486,FALSE,FALSE
TRUE,"Multifactor 80 TM (ETF, QUSLGVMQ)",Multifactor Series,80,TRUE,0,209000,1486,Risk-Based,Multifactor,Recommended,0.1689869,FALSE,FALSE
TRUE,"Multifactor 80 TM (ETF, QUSLGVMQ, N7YMUN)",Multifactor Series,80,TRUE,0,1000000,1489,Risk-Based,Multifactor,Recommended,0.1728869,FALSE,FALSE
TRUE,Multifactor 90 (ETF),Multifactor Series,90,FALSE,1.6382871,14000,1498,Risk-Based,Multifactor,Recommended,0.1519792,FALSE,FALSE
TRUE,"Multifactor 90 (ETF, All Weather)",Multifactor Series,90,FALSE,2.925683,20000,1504,Risk-Based,Multifactor,Recommended,0.4726644,FALSE,TRUE
TRUE,"Multifactor 90 (ETF, B5YCRP)",Multifactor Series,90,FALSE,0,1667000,1506,Risk-Based,Multifactor,Recommended,0.1553092,FALSE,FALSE
TRUE,"Multifactor 90 (ETF, QUSLGVMQ)",Multifactor Series,90,FALSE,0,186000,1528,Risk-Based,Multifactor,Recommended,0.1816803,FALSE,FALSE
TRUE,"Multifactor 90 (ETF, QUSLGVMQ, B5YCRP)",Multifactor Series,90,FALSE,0,1667000,1531,Risk-Based,Multifactor,Recommended,0.1850103,FALSE,FALSE
TRUE,Multifactor 90 TM (ETF),Multifactor Series,90,TRUE,1.5593499,13000,1540,Risk-Based,Multifactor,Recommended,0.1536592,FALSE,FALSE
TRUE,"Multifactor 90 TM (ETF, All Weather)",Multifactor Series,90,TRUE,2.8467458,20000,1542,Risk-Based,Multifactor,Recommended,0.4743444,FALSE,TRUE
TRUE,"Multifactor 90 TM (ETF, N7YMUN)",Multifactor Series,90,TRUE,0,2000000,1556,Risk-Based,Multifactor,Recommended,0.1556092,FALSE,FALSE
TRUE,"Multifactor 90 TM (ETF, QUSLGVMQ)",Multifactor Series,90,TRUE,0,186000,1564,Risk-Based,Multifactor,Recommended,0.1833603,FALSE,FALSE
TRUE,"Multifactor 90 TM (ETF, QUSLGVMQ, N7YMUN)",Multifactor Series,90,TRUE,0,2000000,1567,Risk-Based,Multifactor,Recommended,0.1853103,FALSE,FALSE
FALSE,BlackRock Corporate 1-10 Year,Fixed Income Strategies,,FALSE,0,125000,1,Asset Class,Fixed Income,Approved,0.08,FALSE,FALSE
FALSE,BlackRock Corporate 1-5 Year,Fixed Income Strategies,,FALSE,0,125000,2,Asset Class,Fixed Income,Approved,0.08,FALSE,FALSE
FALSE,BlackRock Municipal 1-10 Year,Fixed Income Strategies,,FALSE,0,125000,3,Asset Class,Fixed Income,Approved,0.08,FALSE,FALSE
FALSE,BlackRock Municipal 1-5 Year,Fixed Income Strategies,,FALSE,0,125000,4,Asset Class,Fixed Income,Approved,0.08,FALSE,FALSE
FALSE,Blended - 00001,Blended Strategy,,FALSE,0,125000,5,Blended,,Approved,0.174,TRUE,FALSE
FALSE,Blended - 00002,Blended Strategy,,FALSE,0,417000,6,Blended,,Approved,0.1467002,TRUE,FALSE
FALSE,Blended - 00005,Blended Strategy,,FALSE,0,1250000,7,Blended,,Approved,0.2,TRUE,FALSE
FALSE,Blended - 00006,Blended Strategy,,FALSE,0,1563000,8,Blended,,Approved,0.1718869,TRUE,FALSE
FALSE,Blended - 00008,Blended Strategy,,FALSE,0,261000,9,Blended,,Approved,0.097,TRUE,FALSE
FALSE,Blended - 00009,Blended Strategy,,FALSE,0,834000,10,Blended,,Approved,0.1486136,TRUE,FALSE
FALSE,Blended - 00010,Blended Strategy,,FALSE,0,439000,11,Blended,,Approved,0.15441,TRUE,FALSE
FALSE,Blended - 00011,Blended Strategy,,FALSE,0,300000,12,Blended,,Approved,0.1538998,TRUE,FALSE
FALSE,Blended - 00012,Blended Strategy,,FALSE,0,167000,13,Blended,,Approved,0.0774,TRUE,FALSE
FALSE,Blended - 00013,Blended Strategy,,FALSE,2.5242113,17000,14,Blended,,Approved,0.1330395,TRUE,FALSE
FALSE,Blended - 00014,Blended Strategy,,FALSE,2.4618725,15000,15,Blended,,Approved,0.1420761,TRUE,FALSE
FALSE,Blended - 00017,Blended Strategy,,FALSE,0,500000,16,Blended,,Approved,0.1704082,TRUE,FALSE
FALSE,Blended - 00018,Blended Strategy,,FALSE,0,125000,17,Blended,,Approved,0.226,TRUE,FALSE
FALSE,Blended - 00019,Blended Strategy,,FALSE,0,770000,18,Blended,,Approved,0.13675,TRUE,FALSE
FALSE,Blended - 00020,Blended Strategy,,FALSE,0,2500000,19,Blended,,Approved,0.13675,TRUE,FALSE
FALSE,Blended - 00021,Blended Strategy,,FALSE,0,667000,20,Blended,,Approved,0.1544095,TRUE,FALSE
FALSE,Blended - 00022,Blended Strategy,,FALSE,0,667000,21,Blended,,Approved,0.170063,TRUE,FALSE
FALSE,Blended - 00023,Blended Strategy,,FALSE,0,500000,22,Blended,,Approved,0.1391198,TRUE,FALSE
FALSE,Blended - 00024,Blended Strategy,,FALSE,0,834000,23,Blended,,Approved,0.1544636,TRUE,FALSE
FALSE,Blended - 00025,Blended Strategy,,FALSE,0,1000000,24,Blended,,Approved,0.1723869,TRUE,FALSE
FALSE,Blended - 00026,Blended Strategy,,FALSE,0,1000000,25,Blended,,Approved,0.1716723,TRUE,FALSE
FALSE,Blended - 00027,Blended Strategy,,FALSE,0,1000000,26,Blended,,Approved,0.2068,TRUE,FALSE
FALSE,Blended - 00028,Blended Strategy,,FALSE,0,1000000,27,Blended,,Approved,0.2076,TRUE,FALSE
FALSE,Blended - 00029,Blended Strategy,,FALSE,0,385000,28,Blended,,Approved,0.2118,TRUE,FALSE
FALSE,Blended - 00030,Blended Strategy,,FALSE,0,447000,29,Blended,,Approved,0.29,TRUE,FALSE
FALSE,Blended - 00031,Blended Strategy,,FALSE,0,750000,30,Blended,,Approved,0.1738668,TRUE,FALSE
FALSE,Blended - 00032,Blended Strategy,,FALSE,0,883000,31,Blended,,Approved,0.1659736,TRUE,FALSE
FALSE,Blended - 00033,Blended Strategy,,FALSE,0,672000,32,Blended,,Approved,0.1669236,TRUE,FALSE
FALSE,Blended - 00034,Blended Strategy,,FALSE,0,572000,33,Blended,,Approved,0.1748781,TRUE,FALSE
FALSE,Blended - 00038,Blended Strategy,,FALSE,0,1000000,34,Blended,,Approved,0.1833007,TRUE,FALSE
FALSE,Blended - 00041,Blended Strategy,,FALSE,0,1000000,35,Blended,,Approved,0.1338668,TRUE,FALSE
FALSE,Blended - 00042,Blended Strategy,,FALSE,0,1000000,36,Blended,,Approved,0.1574136,TRUE,FALSE
FALSE,Blended - 00043,Blended Strategy,,FALSE,0,334000,37,Blended,,Approved,0.1827337,TRUE,FALSE
FALSE,Blended - 00044,Blended Strategy,,FALSE,0,2084000,38,Blended,,Approved,0.147,TRUE,FALSE
FALSE,Blended - 00045,Blended Strategy,,FALSE,0,550000,39,Blended,,Approved,0.16372,TRUE,FALSE
FALSE,Blended - 00046,Blended Strategy,,FALSE,1.9828605,13000,40,Blended,,Approved,0.1328494,TRUE,FALSE
FALSE,Blended - 00047,Blended Strategy,,FALSE,0,500000,41,Blended,,Approved,0.1794958,TRUE,FALSE
FALSE,Blended - 00048,Blended Strategy,,FALSE,0,1283000,42,Blended,,Approved,0.1814003,TRUE,FALSE
FALSE,Blended - 00049,Blended Strategy,,FALSE,0,550000,43,Blended,,Approved,0.17226,TRUE,FALSE
FALSE,Blended - 00056,Blended Strategy,,FALSE,0,428000,44,Blended,,Approved,0.19602,TRUE,FALSE
FALSE,Blended - 00057,Blended Strategy,,FALSE,0,556000,45,Blended,,Approved,0.1456136,TRUE,FALSE
FALSE,Blended - 00058,Blended Strategy,,FALSE,0,556000,46,Blended,,Approved,0.11513,TRUE,FALSE
FALSE,Blended - 00059,Blended Strategy,,FALSE,0,286000,47,Blended,,Approved,0.16415,TRUE,FALSE
FALSE,Blended - 00061,Blended Strategy,,FALSE,0,174000,48,Blended,,Approved,0.07649,TRUE,FALSE
FALSE,Blended - 00062,Blended Strategy,,FALSE,0,1150000,49,Blended,,Approved,0.1694726,TRUE,FALSE
FALSE,Blended - 00063,Blended Strategy,,FALSE,0,1000000,50,Blended,,Approved,0.1363397,TRUE,FALSE
FALSE,Blended - 00064,Blended Strategy,,FALSE,2.8077395,16000,51,Blended,,Approved,0.1227491,TRUE,FALSE
FALSE,Blended - 00066,Blended Strategy,,FALSE,0,800000,52,Blended,,Approved,0.1775,TRUE,FALSE
FALSE,Blended - 00067,Blended Strategy,,FALSE,0,800000,53,Blended,,Approved,0.136875,TRUE,FALSE
FALSE,Blended - 00068,Blended Strategy,,FALSE,0,400000,54,Blended,,Approved,0.155,TRUE,FALSE
FALSE,Blended - 00069,Blended Strategy,,FALSE,0,143000,55,Blended,,Approved,0.1212,TRUE,FALSE
FALSE,Blended - 00070,Blended Strategy,,FALSE,0,417000,56,Blended,,Approved,0.164,TRUE,FALSE
FALSE,Blended - 00071,Blended Strategy,,FALSE,0,417000,57,Blended,,Approved,0.1653998,TRUE,FALSE
FALSE,Blended - 00072,Blended Strategy,,FALSE,0,2500000,58,Blended,,Approved,0.2,TRUE,FALSE
FALSE,Blended - 00073,Blended Strategy,,FALSE,2.1175857,18000,59,Blended,,Approved,0.1772129,TRUE,FALSE
FALSE,Blended - 00074,Blended Strategy,,FALSE,0,550000,60,Blended,,Approved,0.17268,TRUE,FALSE
FALSE,Blended - 00078,Blended Strategy,,FALSE,2.8558011,17000,61,Blended,,Approved,0.1002353,TRUE,FALSE
FALSE,Blended - 00079,Blended Strategy,,FALSE,0,625000,62,Blended,,Approved,0.4328555,TRUE,FALSE
FALSE,Blended - 00080,Blended Strategy,,FALSE,0,313000,63,Blended,,Approved,0.3446565,TRUE,FALSE
FALSE,Blended - 00081,Blended Strategy,,FALSE,0,209000,64,Blended,,Approved,0.113893,TRUE,FALSE
FALSE,Blended - 00082,Blended Strategy,,FALSE,0,313000,65,Blended,,Approved,0.1308395,TRUE,FALSE
FALSE,Blended - 00083,Blended Strategy,,FALSE,0,625000,66,Blended,,Approved,0.4328555,TRUE,FALSE
FALSE,Blended - 00084,Blended Strategy,,FALSE,0,313000,67,Blended,,Approved,0.3446565,TRUE,FALSE
FALSE,Blended - 00085,Blended Strategy,,FALSE,0,209000,68,Blended,,Approved,0.2564677,TRUE,FALSE
FALSE,Blended - 00086,Blended Strategy,,FALSE,2.9793698,25000,69,Blended,,Approved,0.134893,TRUE,FALSE
FALSE,Blended - 00087,Blended Strategy,,FALSE,2.9691406,11000,70,Blended,,Approved,0.08356,TRUE,FALSE
FALSE,Blended - 00088,Blended Strategy,,FALSE,2.7241235,20000,71,Blended,,Approved,0.1443662,TRUE,FALSE
FALSE,Blended - 00089,Blended Strategy,,FALSE,2.7113369,9000,72,Blended,,Approved,0.0802,TRUE,FALSE
FALSE,Blended - 00090,Blended Strategy,,FALSE,2.4492169,17000,73,Blended,,Approved,0.1403395,TRUE,FALSE
FALSE,Blended - 00091,Blended Strategy,,FALSE,2.4338731,7000,74,Blended,,Approved,0.06334,TRUE,FALSE
FALSE,Blended - 00092,Blended Strategy,,FALSE,0,209000,75,Blended,,Approved,0.1975731,TRUE,FALSE
FALSE,Blended - 00093,Blended Strategy,,FALSE,0,209000,76,Blended,,Approved,0.113893,TRUE,FALSE
FALSE,Blended - 00095,Blended Strategy,,FALSE,0,834000,77,Blended,,Approved,0.4556578,TRUE,FALSE
FALSE,Blended - 00096,Blended Strategy,,FALSE,0,162000,78,Blended,,Approved,0.1638801,TRUE,FALSE
FALSE,Blended - 00097,Blended Strategy,,FALSE,2.1950602,74000,79,Blended,,Approved,0.1686707,TRUE,FALSE
FALSE,Blended - 00098,Blended Strategy,,FALSE,2.3965542,13000,80,Blended,,Approved,0.1200464,TRUE,FALSE
FALSE,Blended - 00099,Blended Strategy,,FALSE,3.1314386,39000,81,Blended,,Approved,0.0690831,TRUE,FALSE
FALSE,Blended - 00100,Blended Strategy,,FALSE,1.8549165,3000,82,Blended,,Approved,0.2054678,TRUE,FALSE
FALSE,Blended - 00102,Blended Strategy,,FALSE,1.7855176,13000,83,Blended,,Approved,0.1370494,TRUE,FALSE
FALSE,Blended - 00104,Blended Strategy,,FALSE,4.1576366,3000,84,Blended,,Approved,0.205,TRUE,FALSE
FALSE,Blended - 00105,Blended Strategy,,FALSE,3.1657425,11000,85,Blended,,Approved,0.21856,TRUE,FALSE
FALSE,Blended - 00108,Blended Strategy,,FALSE,0,1000000,86,Blended,,Approved,0.108,TRUE,FALSE
FALSE,Blended - 00109,Blended Strategy,,FALSE,3.1002357,13000,87,Blended,,Approved,0.1724,TRUE,FALSE
FALSE,Blended - 00110,Blended Strategy,,FALSE,2.4031772,6000,88,Blended,,Approved,0.20858,TRUE,FALSE
FALSE,Blended - 00111,Blended Strategy,,FALSE,0,400000,89,Blended,,Approved,0.153125,TRUE,FALSE
FALSE,Blended - 00112,Blended Strategy,,FALSE,2.5972312,5000,90,Blended,,Approved,0.1380806,TRUE,FALSE
FALSE,Blended - 00113,Blended Strategy,,FALSE,2.0285563,13000,91,Blended,,Approved,0.040772,TRUE,FALSE
FALSE,Blended - 00114,Blended Strategy,,FALSE,2.4842216,21000,92,Blended,,Approved,0.16846,TRUE,FALSE
FALSE,Blended - 00115,Blended Strategy,,FALSE,2.3105469,16000,93,Blended,,Approved,0.1268815,TRUE,FALSE
FALSE,Blended - 00116,Blended Strategy,,FALSE,4.0593357,2000,94,Blended,,Approved,0.1375,TRUE,FALSE
FALSE,Blended - 00118,Blended Strategy,,FALSE,3.08286,25000,95,Blended,,Approved,0.10205,TRUE,FALSE
FALSE,Blended - 00119,Blended Strategy,,FALSE,2.1139733,9000,96,Blended,,Approved,0.04368,TRUE,FALSE
FALSE,Blended - 00120,Blended Strategy,,FALSE,2.907225,21000,97,Blended,,Approved,0.10846,TRUE,FALSE
FALSE,Blended - 00121,Blended Strategy,,FALSE,2.5758851,8000,98,Blended,,Approved,0.128264,TRUE,FALSE
FALSE,Blended - 00122,Blended Strategy,,FALSE,3.3380366,14000,99,Blended,,Approved,0.219008,TRUE,FALSE
FALSE,Blended - 00123,Blended Strategy,,FALSE,2.457924,8000,100,Blended,,Approved,0.047264,TRUE,FALSE
FALSE,Blended - 00124,Blended Strategy,,FALSE,3.0871017,11000,101,Blended,,Approved,0.16456,TRUE,FALSE
FALSE,Blended - 00125,Blended Strategy,,FALSE,2.2431939,7000,102,Blended,,Approved,0.044016,TRUE,FALSE
FALSE,Blended - 00126,Blended Strategy,,FALSE,3.8469407,38000,103,Blended,,Approved,0.36454,TRUE,FALSE
FALSE,Blended - 00127,Blended Strategy,,FALSE,2.8214214,19000,104,Blended,,Approved,0.425005,TRUE,FALSE
FALSE,Blended - 00128,Blended Strategy,,FALSE,2.3120901,7000,105,Blended,,Approved,0.03672,TRUE,FALSE
FALSE,Blended - 00129,Blended Strategy,,FALSE,0,625000,106,Blended,,Approved,0.147786,TRUE,FALSE
FALSE,Blended - 00131,Blended Strategy,,FALSE,0,1026000,107,Blended,,Approved,0.3068795,TRUE,FALSE
FALSE,Blended - 00132,Blended Strategy,,FALSE,1.8561604,3000,108,Blended,,Approved,0.2054178,TRUE,FALSE
FALSE,Blended - 00133,Blended Strategy,,FALSE,0,1316000,109,Blended,,Approved,0.194367,TRUE,FALSE
FALSE,Blended - 00134,Blended Strategy,,FALSE,0,1429000,110,Blended,,Approved,0.1795803,TRUE,FALSE
FALSE,Blended - 00135,Blended Strategy,,FALSE,0,453000,111,Blended,,Approved,0.1747,TRUE,FALSE
FALSE,Blended - 00136,Blended Strategy,,FALSE,0,667000,112,Blended,,Approved,0.1685,TRUE,FALSE
FALSE,Blended - 00137,Blended Strategy,,FALSE,0,417000,113,Blended,,Approved,0.1393127,TRUE,FALSE
FALSE,Blended - 00138,Blended Strategy,,FALSE,0,286000,114,Blended,,Approved,0.1530564,TRUE,FALSE
FALSE,Blended - 00139,Blended Strategy,,FALSE,0,2809000,115,Blended,,Approved,0.1126576,TRUE,FALSE
FALSE,Blended - 00140,Blended Strategy,,FALSE,2.4798387,4000,116,Blended,,Approved,0.1150672,TRUE,FALSE
FALSE,Blended - 00141,Blended Strategy,,FALSE,0,125000,117,Blended,,Approved,0.17372,TRUE,FALSE
FALSE,Blended - 00142,Blended Strategy,,FALSE,0,250000,118,Blended,,Approved,0.08,TRUE,FALSE
FALSE,Blended - 00143,Blended Strategy,,FALSE,0,209000,119,Blended,,Approved,0.1721869,TRUE,FALSE
FALSE,Blended - 00144,Blended Strategy,,FALSE,0,1071000,120,Blended,,Approved,0.1144849,TRUE,FALSE
FALSE,Blended - 00145,Blended Strategy,,FALSE,0,728000,121,Blended,,Approved,0.1555983,TRUE,FALSE
FALSE,Blended - 00146,Blended Strategy,,FALSE,0,667000,122,Blended,,Approved,0.1487666,TRUE,FALSE
FALSE,Blended - 00147,Blended Strategy,,FALSE,0,2778000,123,Blended,,Approved,0.1704866,TRUE,FALSE
FALSE,Blended - 00148,Blended Strategy,,FALSE,0,1000000,124,Blended,,Approved,0.13,TRUE,FALSE
FALSE,Blended - 00149,Blended Strategy,,FALSE,0,244000,125,Blended,,Approved,0.1490669,TRUE,FALSE
FALSE,Blended - 00150,Blended Strategy,,FALSE,0,3000000,126,Blended,,Approved,0.16558,TRUE,FALSE
FALSE,Blended - 00151,Blended Strategy,,FALSE,0,646000,127,Blended,,Approved,0.1565347,TRUE,FALSE
FALSE,Blended - 00152,Blended Strategy,,FALSE,0,4167000,128,Blended,,Approved,0.1816,TRUE,FALSE
FALSE,Blended - 00153,Blended Strategy,,FALSE,0,2000000,129,Blended,,Approved,0.176,TRUE,FALSE
FALSE,Blended - 00154,Blended Strategy,,FALSE,0,477000,130,Blended,,Approved,0.1390736,TRUE,FALSE
FALSE,Blended - 00155,Blended Strategy,,FALSE,0,1250000,131,Blended,,Approved,0.1271666,TRUE,FALSE
FALSE,Blended - 00156,Blended Strategy,,FALSE,0,1000000,132,Blended,,Approved,0.1389583,TRUE,FALSE
FALSE,Blended - 00157,Blended Strategy,,FALSE,0,150000,133,Blended,,Approved,0.2321197,TRUE,FALSE
FALSE,Blended - 00158,Blended Strategy,,FALSE,0,1429000,134,Blended,,Approved,0.2460528,TRUE,FALSE
FALSE,Blended - 00159,Blended Strategy,,FALSE,0,233000,135,Blended,,Approved,0.2495528,TRUE,FALSE
FALSE,Blended - 00160,Blended Strategy,,FALSE,0,228000,136,Blended,,Approved,0.2490528,TRUE,FALSE
FALSE,Blended - 00161,Blended Strategy,,FALSE,0,200000,137,Blended,,Approved,0.2460528,TRUE,FALSE
